vin,sequence_index,vehicle_model,powertrain_type,assembly_hall,station_code,spindle_torque_nm,nominal_torque_nm,thermal_paste_vol_ml,weld_temperature_c,structural_adhesion_kpa,hv_insulation_mohm,actual_cycle_time_sec,target_takt_time_sec,jis_woodruff_battery_batch,quarantine_status,scrap_risk_score,timestamp
4USBM766993,40,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,43.53,45.0,354.3,182.6,845.4,575.4,60.7,58.0,WF-800V-8995,PASSED,0.13,2026-09-03T13:40:35.244203+00:00
4USBM766993,40,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.39,45.0,330.9,180.9,816.0,572.7,55.9,52.0,WF-800V-8995,PASSED,0.09,2026-09-03T13:40:26.244203+00:00
4USBM766993,40,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,43.49,45.0,337.3,183.1,832.4,520.2,62.0,64.0,WF-800V-8995,PASSED,0.03,2026-09-03T13:40:50.244203+00:00
4USBM955546,41,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,46.14,45.0,354.7,182.0,840.2,525.1,51.2,50.0,WF-800V-8865,PASSED,0.15,2026-09-03T13:41:07.244203+00:00
4USBM955546,41,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,43.99,45.0,325.7,188.3,865.7,559.3,57.3,58.0,WF-800V-8865,PASSED,0.03,2026-09-03T13:41:35.244203+00:00
4USBM955546,41,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.21,65.0,337.7,189.2,792.2,542.2,64.1,64.0,WF-800V-8865,PASSED,0.14,2026-09-03T13:41:27.244203+00:00
4USBM955546,41,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,43.25,45.0,347.2,183.3,820.3,553.8,67.4,72.0,WF-800V-8865,PASSED,0.06,2026-09-03T13:41:46.244203+00:00
4USBM955546,41,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.22,45.0,315.0,183.1,816.7,562.6,66.6,66.0,WF-800V-8865,PASSED,0.05,2026-09-03T13:41:31.244203+00:00
4USBM955546,41,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.44,45.0,354.6,190.0,782.6,568.0,59.7,58.0,WF-800V-8865,PASSED,0.06,2026-09-03T13:41:11.244203+00:00
4USBM955546,41,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,46.85,45.0,348.0,195.5,808.8,567.5,47.3,52.0,WF-800V-8865,PASSED,0.06,2026-09-03T13:41:45.244203+00:00
4USBM955546,41,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,47.85,45.0,340.7,189.1,815.1,508.7,67.1,64.0,WF-800V-8865,PASSED,0.06,2026-09-03T13:41:10.244203+00:00
4USBM163155,42,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,43.93,45.0,0.0,181.7,809.1,999.0,51.9,48.0,N/A_ICE,PASSED,0.09,2026-09-03T13:42:15.244203+00:00
4USBM163155,42,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,42.82,45.0,0.0,181.4,826.7,999.0,53.3,54.0,N/A_ICE,PASSED,0.13,2026-09-03T13:42:13.244203+00:00
4USBM163155,42,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.78,65.0,0.0,176.7,815.6,999.0,31.8,32.0,N/A_ICE,PASSED,0.07,2026-09-03T13:42:24.244203+00:00
4USBM163155,42,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.05,45.0,0.0,187.2,816.6,999.0,65.8,68.0,N/A_ICE,PASSED,0.12,2026-09-03T13:42:12.244203+00:00
4USBM163155,42,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.32,45.0,0.0,178.6,834.1,999.0,64.3,62.0,N/A_ICE,PASSED,0.03,2026-09-03T13:42:28.244203+00:00
4USBM163155,42,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,44.29,45.0,0.0,184.4,774.0,999.0,54.4,56.0,N/A_ICE,PASSED,0.12,2026-09-03T13:42:38.244203+00:00
4USBM163155,42,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.06,45.0,0.0,190.7,785.7,999.0,48.6,52.0,N/A_ICE,PASSED,0.05,2026-09-03T13:42:17.244203+00:00
4USBM163155,42,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.94,45.0,0.0,187.0,823.8,999.0,54.0,58.0,N/A_ICE,PASSED,0.07,2026-09-03T13:42:25.244203+00:00
4USBM544031,43,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,43.03,45.0,362.5,181.2,812.4,541.6,49.8,50.0,WF-800V-9035,PASSED,0.02,2026-09-03T13:43:15.244203+00:00
4USBM544031,43,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,43.39,45.0,343.5,195.3,788.3,524.3,61.3,58.0,WF-800V-9035,PASSED,0.13,2026-09-03T13:43:14.244203+00:00
4USBM544031,43,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,66.5,65.0,355.8,188.8,825.1,567.2,64.8,64.0,WF-800V-9035,PASSED,0.14,2026-09-03T13:43:32.244203+00:00
4USBM544031,43,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,43.75,45.0,345.6,190.5,825.9,563.5,77.5,72.0,WF-800V-9035,PASSED,0.15,2026-09-03T13:43:13.244203+00:00
4USBM544031,43,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.38,45.0,338.6,190.9,805.7,553.5,68.1,66.0,WF-800V-9035,PASSED,0.08,2026-09-03T13:43:36.244203+00:00
4USBM544031,43,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.94,45.0,336.5,187.9,816.7,530.0,59.6,58.0,WF-800V-9035,PASSED,0.15,2026-09-03T13:43:09.244203+00:00
4USBM544031,43,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.74,45.0,335.3,190.1,774.3,546.1,53.4,52.0,WF-800V-9035,PASSED,0.14,2026-09-03T13:43:03.244203+00:00
4USBM544031,43,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.07,45.0,346.8,184.0,799.6,572.0,62.5,64.0,WF-800V-9035,PASSED,0.07,2026-09-03T13:43:13.244203+00:00
4USBM607597,44,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,45.88,45.0,0.0,191.9,847.1,999.0,47.4,48.0,N/A_ICE,PASSED,0.06,2026-09-03T13:44:07.244203+00:00
4USBM607597,44,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.15,45.0,0.0,185.7,863.5,999.0,50.8,54.0,N/A_ICE,PASSED,0.09,2026-09-03T13:44:02.244203+00:00
4USBM607597,44,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.36,65.0,0.0,188.7,786.2,999.0,31.9,32.0,N/A_ICE,PASSED,0.1,2026-09-03T13:44:02.244203+00:00
4USBM607597,44,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.8,45.0,0.0,178.0,798.1,999.0,71.0,68.0,N/A_ICE,PASSED,0.15,2026-09-03T13:43:57.244203+00:00
4USBM607597,44,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.87,45.0,0.0,182.3,817.6,999.0,64.5,62.0,N/A_ICE,PASSED,0.15,2026-09-03T13:44:25.244203+00:00
4USBM607597,44,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,43.58,45.0,0.0,175.3,852.8,999.0,54.7,56.0,N/A_ICE,PASSED,0.08,2026-09-03T13:44:26.244203+00:00
4USBM607597,44,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,47.42,45.0,0.0,181.0,816.1,999.0,48.7,52.0,N/A_ICE,PASSED,0.02,2026-09-03T13:44:12.244203+00:00
4USBM607597,44,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,46.85,45.0,0.0,184.7,793.2,999.0,56.6,58.0,N/A_ICE,PASSED,0.03,2026-09-03T13:44:14.244203+00:00
4USBM848125,45,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.32,45.0,0.0,183.8,878.8,999.0,53.1,48.0,N/A_ICE,PASSED,0.08,2026-09-03T13:44:59.244203+00:00
4USBM848125,45,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.13,45.0,0.0,177.7,815.2,999.0,54.5,54.0,N/A_ICE,PASSED,0.14,2026-09-03T13:44:55.244203+00:00
4USBM848125,45,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.26,65.0,0.0,188.8,828.5,999.0,28.8,32.0,N/A_ICE,PASSED,0.08,2026-09-03T13:44:55.244203+00:00
4USBM848125,45,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.08,45.0,0.0,186.6,798.7,999.0,65.7,68.0,N/A_ICE,PASSED,0.08,2026-09-03T13:45:04.244203+00:00
4USBM848125,45,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,43.71,45.0,0.0,182.6,833.1,999.0,64.1,62.0,N/A_ICE,PASSED,0.11,2026-09-03T13:45:26.244203+00:00
4USBM848125,45,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,43.19,45.0,0.0,192.5,775.7,999.0,56.0,56.0,N/A_ICE,PASSED,0.06,2026-09-03T13:44:48.244203+00:00
4USBM848125,45,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.25,45.0,0.0,179.4,825.0,999.0,51.4,52.0,N/A_ICE,PASSED,0.1,2026-09-03T13:45:11.244203+00:00
4USBM848125,45,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,48.55,45.0,0.0,181.8,816.1,999.0,61.6,58.0,N/A_ICE,PASSED,0.03,2026-09-03T13:44:59.244203+00:00
4USBM366119,46,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.47,45.0,309.6,186.0,818.1,559.2,48.6,50.0,WF-800V-8979,PASSED,0.12,2026-09-03T13:46:10.244203+00:00
4USBM366119,46,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.97,45.0,323.6,185.1,799.8,548.4,60.2,58.0,WF-800V-8979,PASSED,0.12,2026-09-03T13:46:20.244203+00:00
4USBM366119,46,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,73.33,65.0,354.5,181.9,833.9,547.8,62.9,64.0,WF-800V-8979,QUARANTINED_AT_STATION,0.93,2026-09-03T13:46:17.244203+00:00
4USBM366119,46,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.92,45.0,343.1,185.4,808.5,545.6,68.7,72.0,WF-800V-8979,PASSED,0.06,2026-09-03T13:46:14.244203+00:00
4USBM366119,46,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.8,45.0,340.7,181.9,813.8,545.9,67.8,66.0,WF-800V-8979,PASSED,0.03,2026-09-03T13:45:43.244203+00:00
4USBM366119,46,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.45,45.0,345.3,179.4,864.0,543.4,57.7,58.0,WF-800V-8979,PASSED,0.09,2026-09-03T13:45:57.244203+00:00
4USBM366119,46,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,43.94,45.0,348.7,187.9,806.9,554.8,52.4,52.0,WF-800V-8979,PASSED,0.14,2026-09-03T13:46:21.244203+00:00
4USBM366119,46,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.57,45.0,336.9,191.1,848.2,566.6,61.0,64.0,WF-800V-8979,PASSED,0.11,2026-09-03T13:45:59.244203+00:00
4USBM276988,47,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,45.85,45.0,323.8,180.0,836.7,521.1,51.5,50.0,WF-800V-9928,PASSED,0.15,2026-09-03T13:46:47.244203+00:00
4USBM276988,47,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,44.53,45.0,342.1,184.1,824.4,545.3,61.0,58.0,WF-800V-9928,PASSED,0.09,2026-09-03T13:46:59.244203+00:00
4USBM276988,47,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.82,65.0,325.8,180.4,776.5,547.7,61.8,64.0,WF-800V-9928,PASSED,0.11,2026-09-03T13:46:41.244203+00:00
4USBM276988,47,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.66,45.0,336.9,190.2,808.5,535.0,68.1,72.0,WF-800V-9928,PASSED,0.09,2026-09-03T13:46:46.244203+00:00
4USBM276988,47,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.11,45.0,314.7,183.0,782.9,548.2,67.7,66.0,WF-800V-9928,PASSED,0.04,2026-09-03T13:47:04.244203+00:00
4USBM276988,47,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,44.9,45.0,329.8,187.9,828.4,580.2,56.2,58.0,WF-800V-9928,PASSED,0.05,2026-09-03T13:47:13.244203+00:00
4USBM276988,47,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.65,45.0,317.7,184.4,838.3,533.1,51.6,52.0,WF-800V-9928,PASSED,0.11,2026-09-03T13:46:53.244203+00:00
4USBM276988,47,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,43.95,45.0,316.0,182.6,848.5,544.4,59.3,64.0,WF-800V-9928,PASSED,0.13,2026-09-03T13:46:52.244203+00:00
4USBM971064,48,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.81,45.0,342.7,191.5,824.7,548.8,49.2,50.0,WF-800V-9089,PASSED,0.04,2026-09-03T13:47:55.244203+00:00
4USBM971064,48,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.57,45.0,351.5,184.1,836.3,562.7,61.0,58.0,WF-800V-9089,PASSED,0.1,2026-09-03T13:47:56.244203+00:00
4USBM971064,48,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.7,65.0,343.1,185.2,803.8,572.5,65.7,64.0,WF-800V-9089,PASSED,0.14,2026-09-03T13:47:54.244203+00:00
4USBM971064,48,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.82,45.0,329.0,181.4,827.1,559.7,73.7,72.0,WF-800V-9089,PASSED,0.14,2026-09-03T13:47:33.244203+00:00
4USBM971064,48,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.17,45.0,342.5,175.7,817.0,539.4,67.0,66.0,WF-800V-9089,PASSED,0.04,2026-09-03T13:47:51.244203+00:00
4USBM971064,48,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.96,45.0,343.0,187.9,791.2,530.6,61.3,58.0,WF-800V-9089,PASSED,0.13,2026-09-03T13:48:09.244203+00:00
4USBM971064,48,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.26,45.0,363.1,185.4,807.2,550.2,48.6,52.0,WF-800V-9089,PASSED,0.11,2026-09-03T13:47:33.244203+00:00
4USBM971064,48,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.14,45.0,339.2,188.4,799.7,539.6,64.1,64.0,WF-800V-9089,PASSED,0.01,2026-09-03T13:47:52.244203+00:00
4USBM580198,49,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,45.05,45.0,327.6,194.7,876.0,560.9,53.2,52.0,WF-800V-9435,PASSED,0.05,2026-09-03T13:48:46.244203+00:00
4USBM580198,49,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,44.69,45.0,346.7,185.6,794.0,542.5,61.8,62.0,WF-800V-9435,PASSED,0.04,2026-09-03T13:48:43.244203+00:00
4USBM580198,49,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.51,65.0,317.9,182.3,873.6,533.0,73.7,74.0,WF-800V-9435,PASSED,0.02,2026-09-03T13:48:41.244203+00:00
4USBM580198,49,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.02,45.0,345.9,185.5,873.5,553.9,47.9,46.0,WF-800V-9435,PASSED,0.13,2026-09-03T13:49:04.244203+00:00
4USBM580198,49,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,43.62,45.0,347.0,177.2,832.4,543.7,44.0,44.0,WF-800V-9435,PASSED,0.12,2026-09-03T13:48:31.244203+00:00
4USBM580198,49,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.18,45.0,326.2,185.5,833.6,524.3,64.1,60.0,WF-800V-9435,PASSED,0.1,2026-09-03T13:48:35.244203+00:00
4USBM580198,49,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,46.23,45.0,348.6,183.8,824.8,561.6,52.2,54.0,WF-800V-9435,PASSED,0.07,2026-09-03T13:48:34.244203+00:00
4USBM580198,49,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.29,45.0,343.9,179.3,855.0,541.1,68.1,66.0,WF-800V-9435,PASSED,0.08,2026-09-03T13:49:01.244203+00:00
4USBM309551,50,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.29,45.0,335.0,176.9,852.0,557.9,53.3,50.0,WF-800V-9252,PASSED,0.02,2026-09-03T13:49:35.244203+00:00
4USBM309551,50,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,44.68,45.0,351.1,181.8,785.6,554.0,58.1,58.0,WF-800V-9252,PASSED,0.15,2026-09-03T13:49:40.244203+00:00
4USBM309551,50,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.22,65.0,348.4,184.5,828.2,557.8,61.5,64.0,WF-800V-9252,PASSED,0.09,2026-09-03T13:49:29.244203+00:00
4USBM309551,50,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,43.11,45.0,326.0,184.4,827.1,549.1,71.1,72.0,WF-800V-9252,PASSED,0.02,2026-09-03T13:49:48.244203+00:00
4USBM309551,50,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,42.84,45.0,341.6,189.3,835.8,569.4,63.9,66.0,WF-800V-9252,PASSED,0.04,2026-09-03T13:49:51.244203+00:00
4USBM309551,50,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.75,45.0,335.6,193.9,833.0,543.8,61.2,58.0,WF-800V-9252,PASSED,0.06,2026-09-03T13:49:54.244203+00:00
4USBM309551,50,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.65,45.0,347.7,182.5,799.9,560.3,53.5,52.0,WF-800V-9252,PASSED,0.14,2026-09-03T13:49:23.244203+00:00
4USBM309551,50,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.94,45.0,328.2,176.3,840.6,549.4,66.7,64.0,WF-800V-9252,PASSED,0.04,2026-09-03T13:49:51.244203+00:00
4USBM746016,51,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,46.76,45.0,353.5,177.8,840.9,538.1,48.8,50.0,WF-800V-9203,PASSED,0.07,2026-09-03T13:50:46.244203+00:00
4USBM746016,51,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,46.52,45.0,343.8,183.7,850.2,561.2,56.1,58.0,WF-800V-9203,PASSED,0.09,2026-09-03T13:50:55.244203+00:00
4USBM746016,51,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.51,65.0,332.9,184.3,835.4,587.1,62.0,64.0,WF-800V-9203,PASSED,0.09,2026-09-03T13:50:34.244203+00:00
4USBM746016,51,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,42.52,45.0,346.0,185.7,819.0,529.0,70.6,72.0,WF-800V-9203,PASSED,0.15,2026-09-03T13:50:39.244203+00:00
